alpha,p,lambda,birth,death,omega,gamma,sigma,beta1,beta2,cum_deaths,max_hospitalizations
0.6,0.7,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,4204.811577174778,1634.3128611568384
0.6,0.7,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,501.69830284398745,168.14418289552611
0.6,0.7,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,56.41403845725676,12.251949025857911
0.6,0.7,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,7.883955661727452,0.8005301614250526
0.6,0.7,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,1.8018538394143413,0.2
0.6,0.8,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,45419.59551328743,11630.147283890321
0.6,0.8,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,42564.82412208955,9811.626977607875
0.6,0.8,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,39090.872421041604,8017.412647309361
0.6,0.8,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,33755.12311027259,6273.413597271497
0.6,0.8,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,21442.56023550309,4614.769996139198
0.6,0.8,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,5196.620780388541,1989.775459522475
0.6,0.8,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,572.7763593491263,195.54039245908245
0.6,0.8,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,57.45817514985806,12.540465255410918
0.6,0.8,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,7.315448076344193,0.7114056214359611
0.6,0.8,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,1.6189264740072968,0.2
0.6,0.8,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.6689237620839222,0.2
0.6,0.9,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,43937.33432940286,10649.118067717534
0.6,0.9,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,40664.68551417993,8768.782306312101
0.6,0.9,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,36206.39639811974,6929.973475896844
0.6,0.9,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,26879.062332657686,5167.722057112924
0.6,0.9,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,8987.30713227059,3114.0276940989634
0.6,0.9,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,1045.1412079628751,383.4548052287739
0.6,0.9,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,94.29481830472753,23.253553196097656
0.6,0.9,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,10.259041171372898,1.199194381472848
0.6,0.9,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,1.9170344377039499,0.2
0.6,0.9,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.7147214164055423,0.2
0.6,0.9,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.41001301400344753,0.2
0.6,1,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,42493.08178290961,9769.756247640033
0.6,1,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,38695.01718819253,7845.7601052188365
0.6,1,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,32368.168698142574,5983.173922688881
0.6,1,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,16942.054960386387,4227.411124386838
0.6,1,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,2687.0175684399433,1049.6884504364766
0.6,1,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,230.10412069749964,68.03627638684928
0.6,1,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,20.942216141799218,3.331169815545408
0.6,1,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,2.9773678201513083,0.2
0.6,1,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,0.8862232995841719,0.2
0.6,1,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.45825331603530267,0.2
0.6,1,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.3053853229095185,0.2
0.7,0,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,59061.71697217816,25861.938467581644
0.7,0,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,59061.71697217816,25861.938467581644
0.7,0,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,59061.71697217816,25861.938467581644
0.7,0,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,59061.71697217816,25861.938467581644
0.7,0,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,59061.71697217816,25861.938467581644
0.7,0,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,59061.71697217816,25861.938467581644
0.7,0,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,59061.71697217816,25861.938467581644
0.7,0,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,59061.71697217816,25861.938467581644
0.7,0,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,59061.71697217816,25861.938467581644
0.7,0,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,59061.71697217816,25861.938467581644
0.7,0,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,59061.71697217816,25861.938467581644
0.7,0.1,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,56867.921054890125,22666.45829891155
0.7,0.1,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,56537.612829345424,22227.964930084065
0.7,0.1,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,56197.54043983476,21786.829522433654
0.7,0.1,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,55847.35352955494,21343.105364586416
0.7,0.1,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,55486.68637028129,20896.825364558124
0.7,0.1,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,55115.15704254634,20448.041645700287
0.7,0.1,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,54732.36656044389,19996.820139374096
0.7,0.1,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,54337.89793478194,19543.211398118234
0.7,0.1,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,53931.31516627528,19087.28136986341
0.7,0.1,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,53512.162158046536,18629.094498317107
0.7,0.1,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,53079.96153209271,18168.74779279228
0.7,0.2,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,54640.77927248923,19890.56629473628
0.7,0.2,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,53946.159744350036,19103.78262173039
0.7,0.2,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,53213.9895338547,18310.279759017616
0.7,0.2,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,52441.760282490206,17510.47970355509
0.7,0.2,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,51626.752245774405,16704.86819802536
0.7,0.2,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,50766.00805433757,15894.036016192456
0.7,0.2,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,49856.29722467822,15078.65308973177
0.7,0.2,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,48894.06242799224,14259.500077041186
0.7,0.2,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,47875.32693611325,13437.482952366217
0.7,0.2,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,46795.515352547314,12613.63406826221
0.7,0.2,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,45649.07455352566,11789.140297148308
0.7,0.3,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,52401.96762580872,17470.30202634076
0.7,0.3,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,51318.767881952146,16410.216907643422
0.7,0.3,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,50154.57906721844,15341.518190610721
0.7,0.3,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,48901.68704547472,14265.859974596862
0.7,0.3,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,47551.210984991114,13185.238893438143
0.7,0.3,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,46092.420654331065,12102.05814899288
0.7,0.3,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,44510.88738365696,11019.20507089616
0.7,0.3,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,42783.02618349884,9940.137550954605
0.7,0.3,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,40859.31250932882,8868.995396225982
0.7,0.3,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,38612.28095068445,7810.733039331585
0.7,0.3,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,35682.67840193995,6771.281961499078
0.7,0.4,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,50167.80527495464,15353.30599377906
0.7,0.4,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,48679.03298596886,14082.288713984206
0.7,0.4,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,47051.6916471147,12804.878346047954
0.7,0.4,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,45266.75252678053,11525.244920537807
0.7,0.4,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,43294.86014863935,10248.540353698892
0.7,0.4,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,41073.54031334565,8981.153402837725
0.7,0.4,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,38420.69868076785,7730.980578410065
0.7,0.4,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,34723.25321313452,6507.789856139934
0.7,0.4,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,28150.332617991648,5323.677148044009
0.7,0.4,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,16540.34344721711,4193.645732976555
0.7,0.4,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,5540.117413267945,2107.127190235677
0.7,0.5,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,47950.049908812616,13496.346210849117
0.7,0.5,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,46042.38867603787,12066.41839649362
0.7,0.5,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,43918.70867358712,10637.270964331088
0.7,0.5,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,41513.39464376497,9217.173600069042
0.7,0.5,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,38626.1773437224,7816.613890413271
0.7,0.5,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,34491.123820388464,6448.892452259265
0.7,0.5,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,26563.41602458946,5130.901375775837
0.7,0.5,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,12855.426277850385,3844.1583256616514
0.7,0.5,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,3113.2974329393915,1218.1232769846254
0.7,0.5,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,529.4723616744278,178.79334052837407
0.7,0.5,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,86.54665578370071,20.91787793109724
0.7,0.6,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,45755.22130609976,11863.459771260917
0.7,0.6,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,43408.15298651816,10318.113376397594
0.7,0.6,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,40698.13631191041,8785.88936578681
0.7,0.6,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,37252.190553234694,7280.955593413451
0.7,0.6,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,31487.388066841537,5821.646083084903
0.7,0.6,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,19363.85837687238,4431.723160898667
0.7,0.6,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,5581.301460116604,2121.156616765357
0.7,0.6,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,885.5556867337973,319.1396536286696
0.7,0.6,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,123.94331999021097,32.463262719541895
0.7,0.6,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,19.158501215823403,2.945545913593573
0.7,0.6,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,3.9501046398273765,0.24947330385957123
0.7,0.7,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,43580.07555745349,10424.549599954355
0.7,0.7,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,40726.06833128856,8800.226572705393
0.7,0.7,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,37041.511376488364,7206.404954183643
0.7,0.7,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,30545.90428137301,5665.039332898657
0.7,0.7,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,16675.349475788524,4205.035742585501
0.7,0.7,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,3777.1658871825534,1474.190178221887
0.7,0.7,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,501.60542023622133,168.11363772591318
0.7,0.7,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,63.35381182529924,14.18409904645626
0.7,0.7,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,9.590303696857427,1.0830459606466518
0.7,0.7,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,2.200062486254745,0.2
0.7,0.7,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.8583962298760351,0.2
0.7,0.8,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,41397.50947353467,9154.273571379163
0.7,0.8,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,37793.23059667976,7481.55870536105
0.7,0.8,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,31712.702568255525,5861.451935531245
0.7,0.8,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,18115.210395326354,4325.5755754471375
0.7,0.8,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,4073.270448369456,1585.527867623758
0.7,0.8,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,497.41226994262433,166.51527918123745
0.7,0.8,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,57.446721473307015,12.537973060822782
0.7,0.8,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,8.182111466596863,0.8485776051824412
0.7,0.8,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,1.8738421580700733,0.2
0.7,0.8,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.7577255187822334,0.2
0.7,0.8,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.44393877689107936,0.2
0.7,0.9,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,39121.922948747895,8031.158843351896
0.7,0.9,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,34025.00103316759,6335.772072236973
0.7,0.9,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,22578.850848281258,4719.406843892006
0.7,0.9,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,6223.933890322675,2332.472864977735
0.7,0.9,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,760.7918226634546,269.3851387647683
0.7,0.9,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,80.64968827231958,19.17388021160516
0.7,0.9,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,10.25689880127261,1.198943703416555
0.7,0.9,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,2.0939293433757116,0.2
0.7,0.9,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,0.7887231475322736,0.2
0.7,0.9,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.44844008924819173,0.2
0.7,0.9,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.3107308562124281,0.2
0.7,1,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,36540.52474595688,7036.931064925066
0.7,1,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,28280.592479543513,5340.521583264991
0.7,1,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,11361.954954709092,3613.5486501789405
0.7,1,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,1614.9985354165935,615.6533275639166
0.7,1,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,161.33215564880268,44.613120713373874
0.7,1,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,17.858145073922532,2.6722728851499933
0.7,1,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,2.9767263635538375,0.2
0.7,1,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,0.9444501596511902,0.2
0.7,1,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,0.493177169946321,0.2
0.7,1,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.32886416469777474,0.2
0.7,1,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.24648185993344077,0.2
0.8,0,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,59061.71697217816,25861.938467581644
0.8,0,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,59061.71697217816,25861.938467581644
0.8,0,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,59061.71697217816,25861.938467581644
0.8,0,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,59061.71697217816,25861.938467581644
0.8,0,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,59061.71697217816,25861.938467581644
0.8,0,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,59061.71697217816,25861.938467581644
0.8,0,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,59061.71697217816,25861.938467581644
0.8,0,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,59061.71697217816,25861.938467581644
0.8,0,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,59061.71697217816,25861.938467581644
0.8,0,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,59061.71697217816,25861.938467581644
0.8,0,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,59061.71697217816,25861.938467581644
0.8,0.1,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,56514.46986674326,22197.63219116653
0.8,0.1,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,56177.08090392968,21760.632896671537
0.8,0.1,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,55829.752563409864,21321.08743191503
0.8,0.1,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,55472.12885145273,20879.040253849256
0.8,0.1,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,55103.838163309214,20434.5586126083
0.8,0.1,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,54724.492447266006,19987.670130465573
0.8,0.1,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,54333.68631029897,19538.44126475333
0.8,0.1,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,53930.996057491044,19086.93882120456
0.8,0.1,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,53515.97865512892,18633.230380426496
0.8,0.1,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,53088.17060308388,18177.39773299587
0.8,0.1,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,52647.086696144856,17719.52207959489
0.8,0.2,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,53851.00076197254,18998.656499728426
0.8,0.2,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,53127.98048108495,18219.38528897089
0.8,0.2,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,52366.11443764271,17434.1022269664
0.8,0.2,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,51562.812051439854,16643.276115998156
0.8,0.2,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,50715.25994544675,15847.462089534445
0.8,0.2,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,49820.38874250954,15047.313381404936
0.8,0.2,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,48874.822765849705,14243.569407158997
0.8,0.2,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,47874.79375099109,13437.073913635268
0.8,0.2,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,46815.97527355886,12628.817603735843
0.8,0.2,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,45693.13728903202,11819.91366326797
0.8,0.2,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,44499.38470764109,11011.654615610454
0.8,0.3,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,51100.06407547698,16204.091645782937
0.8,0.3,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,49953.119636496114,15163.551169620056
0.8,0.3,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,48720.99514386241,14116.709835140091
0.8,0.3,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,47395.32457509051,13065.461645048004
0.8,0.3,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,45965.957614523475,12012.063571613151
0.8,0.3,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,44419.15088859128,10959.216269595901
0.8,0.3,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,42732.35783003093,9910.13866991811
0.8,0.3,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,40858.66956672792,8868.664739715883
0.8,0.3,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,38680.07785105713,7839.364439576537
0.8,0.3,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,35873.11130262209,6827.676271422569
0.8,0.3,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,31593.056243353145,5840.086492291442
